上海市,交通运输、仓储和邮政业-多式联运和运输代理业,17
上海市,交通运输、仓储和邮政业-水上运输业,14
上海市,交通运输、仓储和邮政业-管道运输业,2
上海市,交通运输、仓储和邮政业-航空运输业,10
上海市,交通运输、仓储和邮政业-装卸搬运和仓储业,88
上海市,交通运输、仓储和邮政业-道路运输业,40
上海市,交通运输、仓储和邮政业-邮政业,8
上海市,交通运输、仓储和邮政业-铁路运输业,3
上海市,住宿和餐饮业-住宿业,28
上海市,住宿和餐饮业-餐饮业,26
上海市,信息传输、软件和信息技术服务业-互联网和相关服务,10
上海市,信息传输、软件和信息技术服务业-电信、广播电视和卫星传输服务,18
上海市,信息传输、软件和信息技术服务业-软件和信息技术服务业,230
上海市,公共管理、社会保障和社会组织-中国共产党机关,0
上海市,公共管理、社会保障和社会组织-人民政协、民主党派,0
上海市,公共管理、社会保障和社会组织-国家机构,0
上海市,公共管理、社会保障和社会组织-基层群众自治组织,0
上海市,公共管理、社会保障和社会组织-社会保障,0
上海市,公共管理、社会保障和社会组织-群众团体、社会团体和其他成员组织,0
上海市,农、林、牧、渔业-农、林、牧、渔专业及辅助性活动,19
上海市,农、林、牧、渔业-农业,55
上海市,农、林、牧、渔业-林业,12
上海市,农、林、牧、渔业-渔业,16
上海市,农、林、牧、渔业-畜牧业,9
上海市,制造业-专用设备制造业,49
上海市,制造业-仪器仪表制造业,24
上海市,制造业-其他制造业,14
上海市,制造业-农副食品加工业,6
上海市,制造业-化学原料和化学制品制造业,43
上海市,制造业-化学纤维制造业,0
上海市,制造业-医药制造业,24
上海市,制造业-印刷和记录媒介复制业,5
上海市,制造业-家具制造业,6
上海市,制造业-废弃资源综合利用业,2
上海市,制造业-文教、工美、体育和娱乐用品制造业,9
上海市,制造业-有色金属冶炼和压延加工业,12
上海市,制造业-木材加工和木、竹、藤、棕、草制品业,8
上海市,制造业-橡胶和塑料制品业,32
上海市,制造业-汽车制造业,48
上海市,制造业-烟草制品业,1
上海市,制造业-电气机械和器材制造业,68
上海市,制造业-皮革、毛皮、羽毛及其制品和制鞋业,5
上海市,制造业-石油、煤炭及其他燃料加工业,5
上海市,制造业-纺织业,17
上海市,制造业-纺织服装、服饰业,26
上海市,制造业-计算机、通信和其他电子设备制造业,74
上海市,制造业-通用设备制造业,63
上海市,制造业-造纸和纸制品业,9
上海市,制造业-酒、饮料和精制茶制造业,5
上海市,制造业-金属制品、机械和设备修理业,6
上海市,制造业-金属制品业,46
上海市,制造业-铁路、船舶、航空航天和其他运输设备制造业,21
上海市,制造业-非金属矿物制品业,16
上海市,制造业-食品制造业,25
上海市,制造业-黑色金属冶炼和压延加工业,6
上海市,卫生和社会工作-卫生,19
上海市,卫生和社会工作-社会工作,1
上海市,国际组织-国际组织,0
上海市,居民服务、修理和其他服务业-其他服务业,23
上海市,居民服务、修理和其他服务业-居民服务业,13
